source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,0.0,0.0,0.0,0.047244094,0.0,0.0,0.0,0.063367076,0.0,0.0,0.74390703,0.0,0.045369327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042594675,0.0,0.0,0.0,0.0,0.0,0.0,0.05751781,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021608474,0.0,0.0,0.67382663,0.0,0.0,0.2062744,0.0,0.0,0.03959215,0.0,0.0,0.03409649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024601858,0.0,0.0
12,0.0,0.0,0.0,0.1472716,0.0,0.0,0.0,0.0,0.030428711,0.0,0.007591428,0.0,0.80024993,0.0,0.0,0.009638908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004819454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114806466,0.0,0.0,0.0,0.0,0.51301694,0.0,0.0,0.11183722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06538971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13796395,0.0,0.0,0.0,0.0,0.05698568,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04598053,0.0,0.0,0.058950055,0.0,0.0,0.7319164,0.0,0.0,0.04548907,0.0,0.0,0.049114414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06854954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.08970092,0.0,0.0,0.022621745,0.0,0.0,0.0,0.0,0.1258226,0.0,0.0,0.0,0.0,0.0,0.0,0.6469545,0.0,0.0,0.032995757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08190442
16,0.0,0.035597607,0.0,0.0,0.0,0.0,0.0,0.0,0.041643683,0.0,0.0,0.0,0.0,0.035820354,0.0,0.0,0.60137254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07090882,0.0,0.0,0.0,0.0,0.21465695,0.0,0.0
17,0.0,0.043667685,0.0,0.0,0.0,0.0,0.0,0.0,0.028080871,0.0,0.0,0.0,0.0,0.0,0.028024945,0.0,0.0,0.73914045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02903722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13204889,0.0,0.0
18,0.027017448,0.0,0.0,0.0,0.0,0.0,0.0,0.044983644,0.07401854,0.0,0.0,0.0,0.0,0.0,0.0,0.19397491,0.0,0.0,0.5980098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06199564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.093025215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23555489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46817693,0.0,0.0,0.061994337,0.0,0.04711098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094137676
20,0.0,0.0,0.0,0.027477438,0.0,0.0,0.0,0.0,0.034476012,0.0,0.0,0.04069231,0.0,0.0,0.31370658,0.0,0.0,0.0,0.0,0.0,0.5555974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028050175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.022361133,0.0,0.0,0.30838037,0.0,0.0,0.0,0.0,0.05854551,0.0,0.0,0.0,0.0,0.0,0.0,0.08349851,0.0,0.0,0.0,0.0,0.0,0.48975962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037454896,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0327037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118195586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06221939,0.0,0.0,0.70656997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026991844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053319518
23,0.0,0.0,0.030544948,0.0,0.0,0.0,0.0,0.0,0.049734514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.80158365,0.0,0.0,0.044238474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050507687,0.0,0.0,0.0,0.0,0.02339078,0.0,0.0
24,0.024143333,0.029503776,0.0,0.0,0.0,0.0,0.0,0.0,0.40771803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4796359,0.0,0.0,0.0,0.0,0.0,0.026405303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032593712,0.0,0.0
25,0.0,0.0,0.13083729,0.0,0.0,0.0,0.06148023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11129866,0.0,0.53807986,0.077540785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08076313,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052404154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18983895,0.0,0.0,0.661286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036452584,0.0,0.0,0.0,0.0,0.025393078,0.034625195,0.0
27,0.0,0.0,0.054634493,0.0,0.0,0.0,0.0,0.0,0.03503604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79091597,0.035505515,0.0,0.0,0.0,0.0,0.0,0.05719362,0.0,0.0,0.026714288,0.0,0.0,0.0,0.0
28,0.0,0.0,0.10842592,0.0,0.0,0.0,0.0,0.0,0.02471187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06512824,0.0,0.0,0.0,0.111281276,0.59830236,0.0,0.0,0.0,0.0,0.0,0.09215035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.079117596,0.0,0.0,0.0,0.049925357,0.048598442,0.0,0.07071377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061314754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.045798056,0.0,0.0,0.0,0.0,0.0,0.0,0.1590572,0.0,0.0,0.0,0.0,0.0,0.045560945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10314401,0.0,0.0,0.0,0.0,0.0,0.6094603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036979485,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.03734254,0.0,0.0,0.16417602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.070060395,0.0,0.0,0.11037101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4645384,0.0,0.0,0.0,0.0,0.0,0.15351164,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23148476,0.0,0.0,0.0,0.0,0.0383441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119967334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49373358,0.0,0.09183058,0.0,0.0,0.0,0.0,0.024639636,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02492316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012233346,0.0,0.0,0.0,0.0,0.0,0.0,0.071026444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53154194,0.33635616,0.0,0.0,0.0,0.0,0.02391893,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081430234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023812275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024038484,0.0,0.0,0.0,0.0,0.0,0.026104527,0.80666155,0.0,0.0,0.0,0.0,0.03795286,0.0,0.0
35,0.05106901,0.0,0.0,0.31903356,0.0,0.0,0.0,0.0,0.14218669,0.0,0.0,0.0,0.0,0.0,0.0,0.047453504,0.0,0.0,0.0,0.0,0.0,0.06772119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3725361,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.05697366,0.0,0.0,0.022054318,0.032775167,0.0,0.052991625,0.0,0.0,0.0,0.0,0.018889116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81631607,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06594353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014620638,0.0,0.0,0.03545397,0.0,0.0,0.0,0.0,0.042771466,0.0,0.0,0.0,0.03911272,0.0,0.0,0.0,0.0,0.0,0.80209774,0.0,0.0,0.0,0.0
38,0.0427016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08256454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09333117,0.0,0.0,0.06303859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45126626,0.0,0.0,0.2670979
39,0.0,0.046276934,0.0,0.0,0.0,0.0,0.0,0.0,0.05262695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01894869,0.029144444,0.0,0.0,0.0,0.0,0.0,0.0,0.027045552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259575,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.034583334,0.0,0.05364583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046510413,0.0,0.03598958,0.063281246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7659896,0.0
41,0.08220177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10954747,0.0,0.0,0.0,0.0,0.0,0.0,0.049971778,0.0,0.0,0.0,0.037874747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032692548,0.0,0.0,0.6877117
