source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
20,0.16656941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16759732,0.0,0.0,0.0,0.16600376,0.0,0.0,0.0,0.0,0.16697806,0.0,0.16648747,0.0,0.0,0.0,0.0,0.16636401,0.0,0.0,0.0
21,0.0,0.16669923,0.0,0.0,0.0,0.0,0.0,0.1666511,0.0,0.0,0.0,0.0,0.0,0.0,0.1663843,0.0,0.0,0.0,0.0,0.0,0.0,0.16702516,0.0,0.16656134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.16493142,0.0,0.0,0.1680733,0.0,0.0,0.16512126,0.0,0.16582945,0.0,0.0,0.0,0.16520226,0.0,0.0,0.0,0.0,0.0,0.0,0.17084229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.16655782,0.0,0.0,0.0,0.0,0.0,0.16681826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16652495,0.0,0.16698867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674487,0.0,0.16636541,0.0,0.0,0.0,0.0,0.0
24,0.1669915,0.0,0.16654669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16743931,0.0,0.0,0.0,0.0,0.16646118,0.0,0.16626821,0.0,0.0,0.0,0.0,0.16629313,0.0,0.0,0.0
25,0.0,0.0,0.16477662,0.0,0.0,0.0,0.1648304,0.0,0.0,0.16634226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16556846,0.0,0.0,0.0,0.0,0.0,0.0,0.17207097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16641128,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.16613317,0.16590081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16698256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16734393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16701353,0.166626,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1667913,0.0,0.0,0.0,0.0,0.0,0.16669507,0.0,0.0,0.0,0.16629866,0.0,0.0,0.0,0.16728924,0.0,0.0,0.0,0.0,0.16633688,0.16658883,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.16633365,0.0,0.0,0.0,0.0,0.0,0.16639109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16636941,0.0,0.0,0.0,0.16641939,0.16828969,0.0,0.16619678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.16645807,0.0,0.16645394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16634625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16682747,0.0,0.0,0.0,0.16646801,0.0,0.0,0.0,0.0,0.16744618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.16671094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16644353,0.0,0.0,0.16682415,0.0,0.0,0.0,0.0,0.0,0.0,0.16616018,0.0,0.0,0.0,0.16641535,0.0,0.0,0.16744588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.166634,0.16626222,0.0,0.0,0.0,0.16649596,0.0,0.0,0.0,0.0,0.1662567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1670021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16734906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.16640694,0.0,0.0,0.0,0.16651767,0.0,0.0,0.0,0.0,0.0,0.16656579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16684692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16709086,0.0,0.16657181,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16664374,0.0,0.0,0.0,0.0,0.16624653,0.16734438,0.1667801,0.0,0.0,0.0,0.0,0.16624333
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16663,0.0,0.0,0.0,0.0,0.0,0.16654165,0.16656046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665977,0.16655332,0.16711682,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666885,0.0,0.0,0.0,0.0,0.16530754,0.0,0.0,0.0,0.0,0.0,0.16708033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16629562,0.0,0.0,0.0,0.0,0.0,0.16656664,0.0,0.16806136,0.0,0.0,0.0,0.0
36,0.16669458,0.0,0.16661802,0.0,0.0,0.0,0.0,0.0,0.0,0.16656785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16634054,0.0,0.0,0.0,0.0,0.16629194,0.0,0.0,0.0,0.0,0.0,0.0,0.16748706,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.16629401,0.16625945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16674915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1668536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1671837,0.16666013,0.0
38,0.0,0.16621312,0.0,0.0,0.16683227,0.16685964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16639483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16658841,0.16711175,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16639557,0.0,0.0,0.0,0.16648622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16591299,0.16660555,0.16689067,0.0,0.0,0.0,0.0,0.167709
