source_idx,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
11,0.0,0.0,0.0,0.0,0.0,0.0,0.032323234,0.0,0.03333333,0.0,0.0,0.4242424,0.0,0.028282827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.430303,0.05151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.01553449,0.0,0.0,0.0,0.0,0.0,0.8599263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014744601,0.014744601,0.0,0.0,0.0,0.0,0.0,0.06608741,0.0,0.0,0.0,0.0,0.02896261,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.027710257,0.0,0.13466212,0.031599417,0.0,0.0,0.0,0.6159455,0.0,0.028682549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.033647377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58008075,0.0,0.0,0.0,0.0,0.0,0.0,0.06594886,0.0,0.11709286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1615074,0.0,0.0,0.0,0.0,0.0,0.041722745,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.10571605,0.0,0.08174554,0.13706207,0.0,0.0,0.0,0.061462816,0.0,0.52059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.07578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05625,0.0,0.0,0.0,0.0,0.0,0.0,0.82109374,0.028125,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.009375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.019138757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071770344,0.016746411,0.0,0.0,0.0,0.0,0.0,0.0,0.086124405,0.8636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0071770344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.018197574,0.0,0.25476605,0.13084923,0.0,0.0,0.0,0.016464472,0.0,0.0,0.0,0.0,0.5459272,0.0,0.0,0.0,0.0,0.0,0.0,0.0337955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.031707317,0.0,0.0,0.0,0.0,0.0,0.029268295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02682927,0.0,0.0,0.0,0.0,0.0,0.0,0.28170735,0.0,0.0,0.0,0.05
20,0.036299765,0.0,0.0,0.0,0.0,0.0,0.05503513,0.0,0.022833725,0.22482437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018149883,0.0,0.0,0.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.013852242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023746701,0.0,0.0,0.0,0.0,0.0,0.0,0.8918206,0.0,0.026715042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020118734,0.0,0.0,0.0,0.0,0.0,0.023746701,0.0
22,0.0,0.0,0.03925067,0.0,0.0,0.0,0.19803746,0.0,0.0,0.009812667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47903657,0.0,0.0,0.25958964,0.0,0.0,0.0,0.0,0.0,0.0,0.01427297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.039160043,0.0,0.0,0.0,0.02553916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035754822,0.0,0.7735528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072644725,0.0,0.0,0.0,0.0,0.0,0.0,0.053348463
24,0.0,0.0,0.0,0.0,0.0,0.059914406,0.0,0.0,0.0,0.0,0.0,0.0,0.07346648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746077,0.0,0.0,0.0,0.0,0.0,0.0,0.057061344,0.0,0.04921541,0.014265336,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.048434824,0.0,0.019311633,0.0,0.018065723,0.021647718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017442765,0.0,0.0,0.8750974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.06455142,0.0,0.0,0.018599562,0.0,0.0,0.0,0.045951854,0.1345733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25273523,0.4835886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.047383312,0.0,0.0,0.103960395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01768034,0.0,0.7701556,0.0,0.0,0.012729844,0.0,0.0,0.0,0.0,0.048090525,0.0,0.0,0.0,0.0
28,0.0,0.06727273,0.0,0.0,0.0,0.0,0.010909092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6036364,0.0,0.0,0.0,0.0,0.0,0.0,0.22181818,0.0,0.027272727,0.0,0.0
29,0.0,0.0,0.0,0.0,0.0,0.0,0.20246477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029929578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61003524,0.0,0.08538732,0.023767605,0.048415493,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0,0.0,0.0,0.11290322,0.0,0.0,0.013824885,0.0,0.0,0.0,0.017281106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13767281,0.019585254,0.0,0.0,0.0,0.69873273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.032010242,0.0,0.0,0.0,0.0,0.0,0.10083227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021766966,0.0,0.7381562,0.0,0.04961588,0.0,0.0,0.05761844,0.0,0.0,0.0
32,0.0,0.0,0.021670856,0.0,0.0,0.0,0.14604272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046796482,0.0,0.023241207,0.0,0.0,0.0,0.0,0.0,0.0,0.7182789,0.043969847,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.052662544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023242129,0.0,0.046190053,0.062959686,0.7802295,0.0,0.0,0.0,0.0,0.034716092,0.0
34,0.0,0.0,0.0,0.0,0.0,0.043162566,0.009277935,0.0,0.0,0.0,0.0,0.0,0.02420331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068576047,0.01089149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9056071,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029201103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07658402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025344351,0.029752066,0.0,0.0,0.0,0.0,0.0,0.0,0.81597793,0.0,0.023140496,0.0,0.0
36,0.1034048,0.0,0.0,0.0,0.0,0.0,0.029003784,0.0,0.0,0.0,0.0,0.0,0.059688944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025220681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08112652,0.0,0.0,0.0,0.0,0.70155525,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.005494506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021978024,0.0,0.0,0.0,0.005494506,0.0,0.0,0.0,0.0,0.060439568,0.0,0.0,0.0,0.0,0.0,0.0,0.42857146,0.0,0.478022,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.020733653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028708138,0.0,0.0,0.0,0.0,0.0,0.0,0.053694848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273259,0.103668265,0.0,0.0,0.0,0.0,0.7304625,0.0
39,0.0,0.033568904,0.0,0.0,0.0,0.0,0.0,0.022968197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058303885,0.0,0.0,0.0,0.2279152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022968197,0.0,0.0,0.0,0.0,0.0,0.0,0.6342757
